location_name,year,trial_code,block,row,column,line_name,check,new,heading_dap,height_cm,fhb_severity,don_kernel,don_hull,don_rachis,hull_mass,kernel_mass,hull_don_proportion,hull_kernel_don
Crookston FHB,2020,oreidiv_2020_cfhb,1,1,1,09WA-265.12,trt,1,56,71,29,13.7,65.6,38.8,1.9,14.4,0.387176938,4.788321168
Crookston FHB,2020,oreidiv_2020_cfhb,1,1,2,PI386526,trt,1,49,85,19.5,8.6,37.6,38.6,0.8,13,0.212010149,4.372093023
Crookston FHB,2020,oreidiv_2020_cfhb,1,1,3,PI510561,trt,1,50,84,23.5,9.2,58.2,63.3,1.4,12.3,0.418618989,6.326086957
Crookston FHB,2020,oreidiv_2020_cfhb,1,1,4,DH160804,trt,1,49,57,16,1.7,12.8,16.4,2.7,13.4,0.602720614,7.529411765
Crookston FHB,2020,oreidiv_2020_cfhb,1,1,5,DH160825,trt,1,50,65,36.5,5.6,39.1,48.2,2.9,18.5,0.522558643,6.982142857
Crookston FHB,2020,oreidiv_2020_cfhb,1,1,6,CI13453,trt,1,48,71,NA,4,30.5,35.8,1.5,10.1,0.531050493,7.625
Crookston FHB,2020,oreidiv_2020_cfhb,1,1,7,DH160410,trt,1,55,63,16.5,12.6,81.8,59.3,4,22.6,0.534675469,6.492063492
Crookston FHB,2020,oreidiv_2020_cfhb,2,1,8,DH160819,trt,1,51,36,72.5,24.6,43,42.2,1,3.2,0.3532698,1.74796748
Crookston FHB,2020,oreidiv_2020_cfhb,2,1,9,PI573802,trt,1,41,59,NA,10.3,14.2,13.6,2.4,6,0.355444305,1.378640777
Crookston FHB,2020,oreidiv_2020_cfhb,2,1,10,DH140079,trt,1,48,55,18.5,0.55,6.4,10.8,0.6,6.5,0.517869184,11.63636364
Crookston FHB,2020,oreidiv_2020_cfhb,2,1,11,DH140175,trt,1,54,65,25,0.86,8.5,6,1.1,10.1,0.518407629,9.88372093
Crookston FHB,2020,oreidiv_2020_cfhb,2,1,12,QUEST,chk,0,50,70,11,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,2,1,13,MEGS_SONG,trt,1,53,70,32,7.1,56.6,33,2,13.4,0.543342613,7.971830986
Crookston FHB,2020,oreidiv_2020_cfhb,2,1,14,DH140032,trt,1,40,48,NA,8.9,14.8,53.2,0.9,4,0.272281276,1.662921348
Crookston FHB,2020,oreidiv_2020_cfhb,3,1,15,LAWINA,trt,1,52,66,23.5,6.6,24.2,20.5,1.7,12.8,0.327495622,3.666666667
Crookston FHB,2020,oreidiv_2020_cfhb,3,1,16,CDC_CLEAR,chk,0,60,77,19,2.3,16.1,7,2,19.1,0.422960725,7
Crookston FHB,2020,oreidiv_2020_cfhb,3,1,17,PI296460,trt,1,46,66,NA,13.3,59.1,59.3,1.5,9.3,0.417490817,4.443609023
Crookston FHB,2020,oreidiv_2020_cfhb,3,1,18,DH140282,trt,1,47,66,25,1.6,15,20.6,1.2,6.8,0.623268698,9.375
Crookston FHB,2020,oreidiv_2020_cfhb,3,1,19,NEPAL92BN-1,trt,1,40,69,NA,2,1.6,5.7,1.9,7.6,0.166666667,0.8
Crookston FHB,2020,oreidiv_2020_cfhb,3,1,20,10WA-129.7,trt,1,54,75,21,2.2,17.5,21.2,1.6,14.1,0.474415452,7.954545455
Crookston FHB,2020,oreidiv_2020_cfhb,3,1,21,DH140422,trt,1,50,62,31,4,15.2,22.6,1,6.5,0.368932039,3.8
Crookston FHB,2020,oreidiv_2020_cfhb,4,1,22,10.0883,trt,1,55,68,22.5,4.6,31.2,25.5,1.7,12.6,0.477837838,6.782608696
Crookston FHB,2020,oreidiv_2020_cfhb,4,1,23,COLOR-F4-SSD-092,trt,1,49,66,29.5,10.4,56.4,44.2,1.2,8.2,0.442468619,5.423076923
Crookston FHB,2020,oreidiv_2020_cfhb,4,1,24,10WA-107.8,trt,1,53,70,17.5,2.8,17,16.9,1.8,12.8,0.460565924,6.071428571
Crookston FHB,2020,oreidiv_2020_cfhb,4,1,25,DH160800,trt,1,48,57,21,7,46.7,39.2,2.9,13.6,0.587217621,6.671428571
Crookston FHB,2020,oreidiv_2020_cfhb,4,1,26,10WA-130.5,trt,1,53,68,30,2.3,21.1,6.9,2.1,11.9,0.618164063,9.173913043
Crookston FHB,2020,oreidiv_2020_cfhb,4,1,27,DH140451,trt,1,52,51,24,52.9,124.8,146.9,1.6,6.5,0.367376226,2.359168242
Crookston FHB,2020,oreidiv_2020_cfhb,4,1,28,LACEY,chk,0,48,71,17.5,7.8,NA,31.8,NA,4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,4,2,28,PI294734,trt,1,45,110,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,4,2,27,PI32042,trt,1,49,33,25,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,4,2,26,DH160817,trt,1,51,69,31.5,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,4,2,25,OSCAR,trt,1,57,82,18,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,4,2,24,HB15334,trt,1,56,73,14.5,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,4,2,23,CDC_CLEAR,chk,0,46,45,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,4,2,22,DH160811,trt,1,44,74,18.5,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,3,2,21,PI331981,trt,1,53,65,22,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,3,2,20,DH160820,trt,1,48,76,15,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,3,2,19,CI13461,trt,1,48,74,24.5,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,3,2,18,ROBUST,chk,0,49,84,14.5,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,3,2,17,12WA-107.2,trt,1,51,81,27,2.1,13.2,7.9,1.8,10.4,0.521052632,6.285714286
Crookston FHB,2020,oreidiv_2020_cfhb,3,2,16,DH160419,trt,1,50,60,51.5,80.6,119.9,95.7,3,4.1,0.521183494,1.487593052
Crookston FHB,2020,oreidiv_2020_cfhb,3,2,15,CDC_CLEAR,chk,0,55,82,21,2.5,22.2,12.9,1.8,13.8,0.536663981,8.88
Crookston FHB,2020,oreidiv_2020_cfhb,2,2,14,STANDER,chk,0,50,76,18.5,14.4,NA,53.5,NA,4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,2,2,13,DH160809,trt,1,41,46,23,2.7,3.1,5.6,1.9,4.8,0.312466844,1.148148148
Crookston FHB,2020,oreidiv_2020_cfhb,2,2,12,KAGAWA-HADAKA1,trt,1,47,66,19,5.7,44.7,30.8,3.1,14,0.634565188,7.842105263
Crookston FHB,2020,oreidiv_2020_cfhb,2,2,11,10WA-109.19,trt,1,44,77,19,3.7,20.1,11,2,14.9,0.421693066,5.432432432
Crookston FHB,2020,oreidiv_2020_cfhb,2,2,10,DH160821,trt,1,41,48,NA,8.1,12.1,10.6,2.4,5.3,0.403501459,1.49382716
Crookston FHB,2020,oreidiv_2020_cfhb,2,2,9,DH140211,trt,1,50,60,26.5,15.4,39.1,74.1,1.7,7.8,0.356235597,2.538961039
Crookston FHB,2020,oreidiv_2020_cfhb,2,2,8,ROBUST,chk,0,50,75,12,9.3,NA,23.6,NA,4.4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,1,2,7,LAWINA_MC,trt,1,51,77,20.5,2.9,18,8.8,1.7,13.4,0.440541319,6.206896552
Crookston FHB,2020,oreidiv_2020_cfhb,1,2,6,DH140514,trt,1,51,58,34,14.3,53.8,51.4,2,10.9,0.408395643,3.762237762
Crookston FHB,2020,oreidiv_2020_cfhb,1,2,5,PI270616,trt,1,50,87,17,20.8,50.6,29.5,4.2,9.4,0.520831291,2.432692308
Crookston FHB,2020,oreidiv_2020_cfhb,1,2,4,15WA-120.10,trt,1,50,78,14,4.4,24.4,13.7,1.8,12.3,0.447980416,5.545454545
Crookston FHB,2020,oreidiv_2020_cfhb,1,2,3,SH98076,trt,1,50,74,20,3.1,19.3,8.5,1.2,10.1,0.425188177,6.225806452
Crookston FHB,2020,oreidiv_2020_cfhb,1,2,2,DH133385,trt,1,64,84,NA,7.1,18,3.7,3.2,8.8,0.479680213,2.535211268
Crookston FHB,2020,oreidiv_2020_cfhb,1,2,1,CI13507,trt,1,48,73,17.5,4.3,29.3,29.6,3,12.3,0.624334115,6.813953488
Crookston FHB,2020,oreidiv_2020_cfhb,1,3,1,MTV-COLOR-8,trt,1,48,65,14.5,11.3,34.4,46.3,2.4,11.9,0.380408238,3.044247788
Crookston FHB,2020,oreidiv_2020_cfhb,1,3,2,CHAME14,trt,1,50,92,15.5,15.9,47.7,21.6,4.8,23.4,0.380952381,3
Crookston FHB,2020,oreidiv_2020_cfhb,1,3,3,DH160807,trt,1,48,48,15.5,2.8,26.2,32.8,1.2,10.5,0.516765286,9.357142857
Crookston FHB,2020,oreidiv_2020_cfhb,1,3,4,DH160408,trt,1,70,52,NA,12.9,49,7,1.3,4.1,0.546359036,3.798449612
Crookston FHB,2020,oreidiv_2020_cfhb,1,3,5,KUROSHIO_HADAKA,trt,1,72,35,NA,0.55,0.7,0.42,0.6,6.5,0.105131414,1.272727273
Crookston FHB,2020,oreidiv_2020_cfhb,1,3,6,DH140641,trt,1,56,58,20.5,1.7,13.8,16.1,0.8,9.4,0.408586232,8.117647059
Crookston FHB,2020,oreidiv_2020_cfhb,1,3,7,FULL_PINT,chk,0,56,53,14,2.7,NA,11.4,NA,4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,2,3,8,10WA-122.12,trt,1,50,50,21.5,2.2,10.4,9.1,0.7,8.6,0.277862595,4.727272727
Crookston FHB,2020,oreidiv_2020_cfhb,2,3,9,MTV-COLOR-2,trt,1,51,64,17.5,16.9,83.6,102.7,2.9,7.3,0.662748421,4.946745562
Crookston FHB,2020,oreidiv_2020_cfhb,2,3,10,DH140418,trt,1,70,50,25,0.94,6.7,1.5,1.3,5.6,0.623300415,7.127659574
Crookston FHB,2020,oreidiv_2020_cfhb,2,3,11,DH140427,trt,1,46,57,NA,1.2,6.6,6.2,1.2,10.8,0.379310345,5.5
Crookston FHB,2020,oreidiv_2020_cfhb,2,3,12,PI316815,trt,1,45,73,NA,1.3,4.1,1,0.8,9.1,0.217074785,3.153846154
Crookston FHB,2020,oreidiv_2020_cfhb,2,3,13,MTV-COLOR-158,trt,1,47,66,NA,2.6,4.1,17.7,0.6,10.4,0.083389831,1.576923077
Crookston FHB,2020,oreidiv_2020_cfhb,2,3,14,DH132614,trt,1,51,63,NA,0.49,5.5,3.3,0.1,10,0.100917431,11.2244898
Crookston FHB,2020,oreidiv_2020_cfhb,3,3,15,10WA-130.4,trt,1,51,65,24,1.6,11.5,12.6,0.4,10.8,0.21023766,7.1875
Crookston FHB,2020,oreidiv_2020_cfhb,3,3,16,DH140212,trt,1,67,76,7.5,5.2,38.2,13.2,0.4,8.9,0.248213125,7.346153846
Crookston FHB,2020,oreidiv_2020_cfhb,3,3,17,STANDER,chk,0,50,60,29.5,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,3,3,18,PI97331,trt,1,44,57,NA,1.3,4.1,2.5,0.1,12.3,0.025,3.153846154
Crookston FHB,2020,oreidiv_2020_cfhb,3,3,19,5-36-OCOLOR,trt,1,46,66,NA,2.1,8.4,11,0.1,10.9,0.03539823,4
Crookston FHB,2020,oreidiv_2020_cfhb,3,3,20,MTV-COLOR-111,trt,1,51,68,NA,0.4,5.1,9.6,1.5,8,0.705069124,12.75
Crookston FHB,2020,oreidiv_2020_cfhb,3,3,21,DH140426,trt,1,59,55,15.5,3.2,29,16.5,1.9,8.4,0.67211515,9.0625
Crookston FHB,2020,oreidiv_2020_cfhb,4,3,22,DH140515,trt,1,50,53,16,2.9,23.1,14,2,6.4,0.713403335,7.965517241
Crookston FHB,2020,oreidiv_2020_cfhb,4,3,23,DH160798,trt,1,44,43,33,2.8,12.3,29.8,1.7,10.2,0.422680412,4.392857143
Crookston FHB,2020,oreidiv_2020_cfhb,4,3,24,PI194990,trt,1,49,63,12,8.3,44.7,77.2,2.6,18,0.437542354,5.385542169
Crookston FHB,2020,oreidiv_2020_cfhb,4,3,25,PURPLE_PRINCE,trt,1,56,75,11,4.3,26.1,18.7,1.6,8.1,0.545240893,6.069767442
Crookston FHB,2020,oreidiv_2020_cfhb,4,3,26,11WA-114.5,trt,1,56,58,27,1.6,17,12.5,1.3,9.8,0.58496559,10.625
Crookston FHB,2020,oreidiv_2020_cfhb,4,3,27,PI506340,trt,1,41,54,NA,1.2,5.1,11,1.6,12.9,0.345177665,4.25
Crookston FHB,2020,oreidiv_2020_cfhb,4,3,28,DH132756,trt,1,59,79,NA,5.1,25.3,23.6,2.8,12.6,0.524352332,4.960784314
Crookston FHB,2020,oreidiv_2020_cfhb,4,4,28,CIHO15270,trt,1,49,71,NA,2.6,25,35.8,1.9,16.7,0.522437308,9.615384615
Crookston FHB,2020,oreidiv_2020_cfhb,4,4,27,DH140124,trt,1,56,45,21,7.2,60.1,92,2.5,9.4,0.689441564,8.347222222
Crookston FHB,2020,oreidiv_2020_cfhb,4,4,26,DH140339,trt,1,51,60,23.5,4.1,31.6,59.5,1.6,6.4,0.658333333,7.707317073
Crookston FHB,2020,oreidiv_2020_cfhb,4,4,25,DH140176,trt,1,62,50,NA,2.1,13.3,12,1.5,8.5,0.527777778,6.333333333
Crookston FHB,2020,oreidiv_2020_cfhb,4,4,24,MTV-COLOR-21,trt,1,48,50,NA,6.1,19.3,39.8,2.2,8.8,0.441647597,3.163934426
Crookston FHB,2020,oreidiv_2020_cfhb,4,4,23,CDC_CLEAR,chk,0,65,60,NA,3,31.5,23.4,1.8,15.3,0.552631579,10.5
Crookston FHB,2020,oreidiv_2020_cfhb,4,4,22,MARIMO_HADAKA,trt,1,59,80,10.5,0.63,12.2,14.3,2.1,17.7,0.696744717,19.36507937
Crookston FHB,2020,oreidiv_2020_cfhb,3,4,21,PI24901,trt,1,51,83,17.5,11.3,46.1,52.8,1.6,11.8,0.356156446,4.079646018
Crookston FHB,2020,oreidiv_2020_cfhb,3,4,20,QUEST,chk,0,50,75,14.5,9.7,NA,45.1,NA,4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,3,4,19,DH160797,trt,1,48,49,28.5,10,38.8,78.2,2.4,8.5,0.522793622,3.88
Crookston FHB,2020,oreidiv_2020_cfhb,3,4,18,MTV-COLOR-52,trt,1,46,58,NA,2.7,6.5,16.5,3,11.6,0.383707202,2.407407407
Crookston FHB,2020,oreidiv_2020_cfhb,3,4,17,DH140286,trt,1,52,66,29.5,5.5,33.2,56,2.5,14.7,0.506560879,6.036363636
Crookston FHB,2020,oreidiv_2020_cfhb,3,4,16,DH160814,trt,1,49,30,52,6.5,17.2,24.1,2,7.2,0.42364532,2.646153846
Crookston FHB,2020,oreidiv_2020_cfhb,3,4,15,10WA-121.5,trt,1,51,68,15.5,0.67,4.7,6.7,2.1,12.5,0.540970129,7.014925373
Crookston FHB,2020,oreidiv_2020_cfhb,2,4,14,PI41162,trt,1,56,57,NA,1.1,5.9,6.2,1.4,7.5,0.500302847,5.363636364
Crookston FHB,2020,oreidiv_2020_cfhb,2,4,13,MTV-COLOR-94,trt,1,53,58,11,2.5,18.4,19.2,3,17.8,0.553660983,7.36
Crookston FHB,2020,oreidiv_2020_cfhb,2,4,12,SHIRAHIME_HADAKA,trt,1,41,39,NA,0.83,2.4,6.8,1.4,9.2,0.30556566,2.891566265
Crookston FHB,2020,oreidiv_2020_cfhb,2,4,11,HAVENER,trt,1,54,66,16.5,1.9,16.1,10.8,1.6,12.7,0.516335939,8.473684211
Crookston FHB,2020,oreidiv_2020_cfhb,2,4,10,CI3202,trt,1,52,82,15,20,85.3,35.9,4.7,8,0.714749247,4.265
Crookston FHB,2020,oreidiv_2020_cfhb,2,4,9,TIBET_BLACK,trt,1,40,66,NA,0.63,3.3,3.9,1.5,12.6,0.384078212,5.238095238
Crookston FHB,2020,oreidiv_2020_cfhb,2,4,8,10WA-118.16,trt,1,51,61,NA,1.1,8.4,10.4,1.4,10.6,0.502134927,7.636363636
Crookston FHB,2020,oreidiv_2020_cfhb,1,4,7,COLOR-F4-SSD-034,trt,1,49,62,17.5,1.7,12.3,19.4,1.6,14.2,0.449109995,7.235294118
Crookston FHB,2020,oreidiv_2020_cfhb,1,4,6,DH140080,trt,1,49,62,26,0.56,6,0.86,1.5,9.3,0.633445946,10.71428571
Crookston FHB,2020,oreidiv_2020_cfhb,1,4,5,CIHO4358,trt,1,50,80,NA,4.7,23.2,25.2,2.3,19,0.37403617,4.936170213
Crookston FHB,2020,oreidiv_2020_cfhb,1,4,4,DH140549,trt,1,49,60,NA,3.8,15.1,5,1.5,4.3,0.580918184,3.973684211
Crookston FHB,2020,oreidiv_2020_cfhb,1,4,3,MTV-COLOR-3,trt,1,56,83,11,7.6,35.7,19.8,2.3,11,0.495504194,4.697368421
Crookston FHB,2020,oreidiv_2020_cfhb,1,4,2,LACEY,chk,0,49,66,14,9.6,NA,50.8,NA,24.6,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,1,4,1,PI270630,trt,1,55,66,11.5,9.3,62.5,72.4,2.5,6.6,0.717961678,6.720430108
Crookston FHB,2020,oreidiv_2020_cfhb,1,5,1,DH160805,trt,1,51,54,19,4.1,18.7,14.8,1.7,6,0.563752438,4.56097561
Crookston FHB,2020,oreidiv_2020_cfhb,1,5,2,MTV-COLOR-124,trt,1,57,76,7.5,4.7,27.1,17.7,2.5,14.6,0.496810149,5.765957447
Crookston FHB,2020,oreidiv_2020_cfhb,1,5,3,DH140179,trt,1,46,49,21.5,2.1,14.1,19.4,1.4,10,0.484536082,6.714285714
Crookston FHB,2020,oreidiv_2020_cfhb,1,5,4,MTV-COLOR-197,trt,1,49,66,NA,0.94,4.5,4.2,1.1,9.6,0.354229283,4.787234043
Crookston FHB,2020,oreidiv_2020_cfhb,1,5,5,MTV-COLOR-183,trt,1,49,90,8,0.11,2.7,2.4,1.7,15.2,0.732992654,24.54545455
Crookston FHB,2020,oreidiv_2020_cfhb,1,5,6,UC1266,trt,1,50,67,19.5,6.3,52,84.5,4,15.2,0.684751119,8.253968254
Crookston FHB,2020,oreidiv_2020_cfhb,1,5,7,ROBUST,chk,0,49,70,16,3.7,NA,20.5,NA,26.5,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,2,5,8,DH160794,trt,1,49,44,40.5,3.9,23.8,28.3,2.6,7.2,0.687861272,6.102564103
Crookston FHB,2020,oreidiv_2020_cfhb,2,5,9,DH160808,trt,1,41,40,NA,9.7,18.3,17.3,1.7,5.6,0.36415779,1.886597938
Crookston FHB,2020,oreidiv_2020_cfhb,2,5,10,FULL_PINT,chk,0,54,56,13,0.85,NA,3.7,NA,12.9,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,2,5,11,QUEST,chk,0,50,67,9.5,2,NA,13.7,NA,25.4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,2,5,12,MTV-COLOR-80,trt,1,48,67,NA,0.91,3.6,7.4,2.2,12.1,0.418361418,3.956043956
Crookston FHB,2020,oreidiv_2020_cfhb,2,5,13,MTV-COLOR-92,trt,1,47,69,NA,6.4,13.4,31.8,1.7,7.2,0.330816149,2.09375
Crookston FHB,2020,oreidiv_2020_cfhb,2,5,14,MTV-COLOR-58,trt,1,47,63,NA,2.8,10.3,20.8,2.9,8.7,0.550802139,3.678571429
Crookston FHB,2020,oreidiv_2020_cfhb,3,5,15,DH140337,trt,1,50,54,NA,0.23,1.7,1.8,1.4,8.4,0.551948052,7.391304348
Crookston FHB,2020,oreidiv_2020_cfhb,3,5,16,ROBUST,chk,0,50,70,13,5.9,NA,36.2,NA,4.1,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,3,5,17,MASAN_NAKED1,trt,1,41,59,NA,2.3,7.9,15,1.4,11.3,0.29851552,3.434782609
Crookston FHB,2020,oreidiv_2020_cfhb,3,5,18,PI328974,trt,1,55,84,13.5,5.5,29.1,17.9,1.8,9.6,0.498003423,5.290909091
Crookston FHB,2020,oreidiv_2020_cfhb,3,5,19,CDC_CLEAR,chk,0,59,75,11,3.7,29.7,18,1.7,13.1,0.510206144,8.027027027
Crookston FHB,2020,oreidiv_2020_cfhb,3,5,20,LACEY,chk,0,49,70,10.5,5.3,NA,35.6,NA,4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,3,5,21,QUEST,chk,0,50,76,9,2.9,NA,15.8,NA,4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,4,5,22,MTV-COLOR-57,trt,1,57,92,14.5,2.9,16.5,16.8,1.7,13.5,0.417410714,5.689655172
Crookston FHB,2020,oreidiv_2020_cfhb,4,5,23,TUXSKY_NAHY,trt,1,51,83,16,3.2,19.2,19.2,3,22.1,0.448877805,6
Crookston FHB,2020,oreidiv_2020_cfhb,4,5,24,BB25,trt,1,48,69,16,7.1,41.7,59.2,4,15.9,0.596374558,5.873239437
Crookston FHB,2020,oreidiv_2020_cfhb,4,5,25,15WA-111.4,trt,1,50,64,30,3.3,21.2,22.4,1.5,10.6,0.476190476,6.424242424
Crookston FHB,2020,oreidiv_2020_cfhb,4,5,26,DH140331,trt,1,50,60,23,1.6,8.7,6.2,1,8.8,0.38191396,5.4375
Crookston FHB,2020,oreidiv_2020_cfhb,4,5,27,DH140281,trt,1,51,62,25,0.4,10.8,18,1.5,9.2,0.814889336,27
Crookston FHB,2020,oreidiv_2020_cfhb,4,5,28,TIBET37,trt,1,49,79,NA,3.6,10.2,14.9,1.3,12.2,0.231899265,2.833333333
Crookston FHB,2020,oreidiv_2020_cfhb,8,6,28,DH160824,trt,1,47,47,42.5,11,30,51.3,1.7,8.5,0.352941176,2.727272727
Crookston FHB,2020,oreidiv_2020_cfhb,8,6,27,MTV-COLOR-128,trt,1,50,72,NA,2.5,15.3,19.7,2.5,13.9,0.523972603,6.12
Crookston FHB,2020,oreidiv_2020_cfhb,8,6,26,FILLER,trt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,8,6,25,MARUMI_HADAKA,trt,1,45,57,NA,1.8,9.4,16.2,1.9,13.4,0.425440686,5.222222222
Crookston FHB,2020,oreidiv_2020_cfhb,8,6,24,MS10S4111-01,trt,1,51,60,15.5,5.8,56.7,118.3,4.3,20.2,0.675430091,9.775862069
Crookston FHB,2020,oreidiv_2020_cfhb,8,6,23,10WAN-129.6,trt,1,57,71,9.5,0.83,10.8,6.2,1.7,12.8,0.63345294,13.01204819
Crookston FHB,2020,oreidiv_2020_cfhb,8,6,22,FULL_PINT,chk,0,57,72,13,NA,NA,NA,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,7,6,21,DH160767,trt,1,55,53,47.5,52.7,88.4,92.5,3.5,5,0.540059347,1.677419355
Crookston FHB,2020,oreidiv_2020_cfhb,7,6,20,MTV-COLOR-22,trt,1,52,86,12,5.6,39.2,43.7,2.3,15,0.517684887,7
Crookston FHB,2020,oreidiv_2020_cfhb,7,6,19,UC1321,trt,1,52,59,17,15.9,67.4,98,3.6,14,0.521537271,4.238993711
Crookston FHB,2020,oreidiv_2020_cfhb,7,6,18,DH160823,trt,1,45,32,NA,4.2,5.8,12.9,1.5,5.5,0.273584906,1.380952381
Crookston FHB,2020,oreidiv_2020_cfhb,7,6,17,DH140300,trt,1,41,43,NA,2.2,1.5,0.89,1.1,4.7,0.137614679,0.681818182
Crookston FHB,2020,oreidiv_2020_cfhb,7,6,16,DH160802,trt,1,50,51,19.5,1.4,9.5,20.5,1.9,13,0.497931034,6.785714286
Crookston FHB,2020,oreidiv_2020_cfhb,7,6,15,DH140213,trt,1,49,35,NA,2.5,11.6,8.2,1.4,6,0.519846351,4.64
Crookston FHB,2020,oreidiv_2020_cfhb,6,6,14,MTV-COLOR-163,trt,1,49,85,11.5,1.5,9.3,13.4,1.6,16.2,0.379785605,6.2
Crookston FHB,2020,oreidiv_2020_cfhb,6,6,13,15WA-120.14,trt,1,54,63,11.5,1.8,21,12.9,1.5,10.6,0.622775801,11.66666667
Crookston FHB,2020,oreidiv_2020_cfhb,6,6,12,PI331861,trt,1,53,79,12.5,0.97,13.1,8.7,1.4,10.1,0.651810783,13.50515464
Crookston FHB,2020,oreidiv_2020_cfhb,6,6,11,QUEST,chk,0,51,75,8.5,2.1,NA,8.8,NA,NA,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,6,10,DH132615,trt,1,45,64,NA,0.31,3.1,2.3,0.9,8.9,0.502793296,10
Crookston FHB,2020,oreidiv_2020_cfhb,6,6,9,10.0691,trt,1,54,66,19,0.42,11.5,6.8,1.8,7.2,0.872534143,27.38095238
Crookston FHB,2020,oreidiv_2020_cfhb,6,6,8,DH160799,trt,1,55,68,16,3.5,29.9,39.3,4.3,17,0.683628436,8.542857143
Crookston FHB,2020,oreidiv_2020_cfhb,5,6,7,10WA-106.12,trt,1,52,61,21,0.61,11.5,7.8,1.2,10.5,0.682999258,18.85245902
Crookston FHB,2020,oreidiv_2020_cfhb,5,6,6,DH140081,trt,1,50,85,27,3.1,29.5,26,2.1,11.5,0.634733607,9.516129032
Crookston FHB,2020,oreidiv_2020_cfhb,5,6,5,PI477844,trt,1,50,90,11,3,52.4,65,1.8,15.7,0.666949512,17.46666667
Crookston FHB,2020,oreidiv_2020_cfhb,5,6,4,MS10S4115-03,trt,1,53,70,11.5,2.3,42.6,54.6,2.6,18.2,0.72572402,18.52173913
Crookston FHB,2020,oreidiv_2020_cfhb,5,6,3,DH133915,trt,1,48,38,18.5,7.2,38.6,48.8,3.3,11.9,0.597859758,5.361111111
Crookston FHB,2020,oreidiv_2020_cfhb,5,6,2,DH140210,trt,1,41,50,NA,0.79,4.4,4.7,1.2,8.9,0.428884737,5.569620253
Crookston FHB,2020,oreidiv_2020_cfhb,5,6,1,MARUMI_16,trt,1,46,61,16,1,10.5,13.7,2.3,13.7,0.638044914,10.5
Crookston FHB,2020,oreidiv_2020_cfhb,5,7,1,BB5,trt,1,49,70,13.5,5,27.7,46.2,4.9,11.5,0.702427159,5.54
Crookston FHB,2020,oreidiv_2020_cfhb,5,7,2,PI60689,trt,1,51,61,NA,9.4,56.1,58.3,1.8,7.9,0.576238302,5.968085106
Crookston FHB,2020,oreidiv_2020_cfhb,5,7,3,DH140215,trt,1,41,48,NA,2.1,3.4,7.3,1.9,6.1,0.335236118,1.619047619
Crookston FHB,2020,oreidiv_2020_cfhb,5,7,4,WHITE_QUEEN,trt,1,50,70,16.5,0.51,5.5,4.8,1.4,8.9,0.629136367,10.78431373
Crookston FHB,2020,oreidiv_2020_cfhb,5,7,5,DH160780,trt,1,46,58,39,1.3,12.9,18.4,2.1,9.2,0.693725992,9.923076923
Crookston FHB,2020,oreidiv_2020_cfhb,5,7,6,DH160790,trt,1,50,66,20,4.2,23.2,30.5,3.5,9.5,0.670520231,5.523809524
Crookston FHB,2020,oreidiv_2020_cfhb,5,7,7,LACEY,chk,0,50,73,13,2.8,NA,27.5,NA,4,NA,NA
Crookston FHB,2020,oreidiv_2020_cfhb,6,7,8,PI270666,trt,1,61,65,8,1.1,19,17.3,2.4,12.1,0.774062129,17.27272727
